N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1101.0,KB 인버스 천연가스 선물 ETN,11485.0,525.0,-4.37%,0.0,,,
1102.0,HANARO CAPEX설비투자iSelect,11080.0,35.0,+0.32%,0.0,,,
1103.0,KODEX 차이나2차전지MSCI(합성),6500.0,200.0,-2.99%,0.0,,,
1104.0,HANARO 32-10 국고채액티브,51310.0,390.0,+0.77%,0.0,,,
1105.0,대신 S&P 인버스 2X 천연가스 선물 ETN,51295.0,3500.0,-6.39%,0.0,,,
1106.0,롯데칠성우,66100.0,100.0,+0.15%,500.0,,,
1107.0,HANARO 글로벌럭셔리S&P(합성),18180.0,115.0,-0.63%,0.0,,,
1108.0,진양화학,3220.0,15.0,+0.47%,500.0,291.0,446.0,-11.0
1109.0,SOL 미국S&P500,12380.0,5.0,-0.04%,0.0,,,
1110.0,메리츠 KAP 통안채 3개월 ETN,50555.0,0.0,0.00%,0.0,,,
1111.0,MH에탄올,6820.0,110.0,+1.64%,500.0,1107.0,4474.0,219.0
1112.0,TIGER 코스닥150 레버리지,13570.0,295.0,+2.22%,0.0,,,
1113.0,KBSTAR Fn컨택트대표,8005.0,95.0,+1.20%,0.0,,,
1114.0,KODEX 2차전지산업레버리지,8700.0,30.0,+0.35%,0.0,,,
1115.0,TIGER 글로벌클라우드컴퓨팅INDXX,9830.0,0.0,0.00%,0.0,,,
1116.0,키움 코스닥 150 ETN,12380.0,105.0,+0.86%,0.0,,,
1117.0,남양유업우,246500.0,500.0,+0.20%,5000.0,,,
1118.0,TIGER 농산물선물Enhanced(H),7215.0,0.0,0.00%,0.0,,,
1119.0,ACE 미국달러SOFR금리(합성),10265.0,10.0,-0.10%,0.0,,,
1120.0,삼성 코스닥 150 ETN,9765.0,20.0,-0.20%,0.0,,,
1121.0,영화금속,914.0,7.0,+0.77%,500.0,2849.0,2207.0,-11.0
1122.0,원림,21150.0,100.0,+0.48%,5000.0,819.0,1699.0,34.0
1123.0,체시스,1514.0,162.0,+11.98%,500.0,328.0,759.0,-75.0
1124.0,화인베스틸,1618.0,12.0,-0.74%,500.0,1396.0,1796.0,7.0
1125.0,케이탑리츠,1003.0,6.0,+0.60%,1000.0,216.0,2702.0,175.0
1126.0,ACE 단기채권알파액티브,103690.0,30.0,+0.03%,0.0,,,
1127.0,국동,837.0,5.0,-0.59%,500.0,3299.0,1750.0,170.0
1128.0,에셋플러스 글로벌플랫폼액티브,7385.0,20.0,+0.27%,0.0,,,
1129.0,형지엘리트,1540.0,0.0,0.00%,500.0,1373.0,1092.0,39.0
1130.0,TIGER 200 에너지화학,14600.0,85.0,+0.59%,0.0,,,
1131.0,KB 블룸버그 레버리지 천연가스 선물 ETN,19145.0,1395.0,+7.86%,0.0,,,
1132.0,삼성 레버리지 나스닥 100 ETN(H),11960.0,25.0,-0.21%,0.0,,,
1133.0,한국전자홀딩스,1021.0,2.0,+0.20%,500.0,3240.0,4691.0,300.0
1134.0,TBH글로벌,2290.0,5.0,+0.22%,500.0,2031.0,1123.0,20.0
1135.0,KODEX 일본TOPIX100,17945.0,115.0,-0.64%,0.0,,,
1136.0,KBSTAR 금융채액티브,100470.0,175.0,+0.17%,0.0,,,
1137.0,KODEX 200롱코스닥150숏선물,8200.0,95.0,-1.15%,0.0,,,
1138.0,유엔젤,3580.0,55.0,-1.51%,500.0,300.0,610.0,8.0
1139.0,평화홀딩스,3195.0,50.0,+1.59%,500.0,7402.0,5584.0,36.0
1140.0,ARIRANG 단기채권액티브,109600.0,25.0,-0.02%,0.0,,,
1141.0,TIGER 유로스탁스50(합성 H),14910.0,55.0,+0.37%,0.0,,,
1142.0,ACE 삼성그룹섹터가중,15385.0,35.0,+0.23%,0.0,,,
1143.0,DL이앤씨2우(전환),21600.0,50.0,+0.23%,5000.0,,,
1144.0,바다로19호,2995.0,5.0,+0.17%,5000.0,116.0,518.0,73.0
1145.0,ACE 인도네시아MSCI(합성),10740.0,160.0,-1.47%,0.0,,,
1146.0,더메디팜,475.0,1.0,-0.21%,500.0,191.0,1899.0,-3.0
1147.0,KB 레버리지 나스닥 100 ETN,14675.0,50.0,-0.34%,0.0,,,
1148.0,이화산업,15720.0,0.0,0.00%,5000.0,586.0,2685.0,-9.0
1149.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8975.0,5.0,+0.06%,0.0,,,
1150.0,HANARO 단기채권액티브,104195.0,50.0,-0.05%,0.0,,,
1151.0,KODEX 철강,10220.0,195.0,+1.95%,0.0,,,
1152.0,삼성 미국 대형 성장주 ETN,21690.0,0.0,0.00%,0.0,,,
1153.0,TRUE 코스피 200 ETN,8630.0,10.0,-0.12%,0.0,,,
1154.0,KB 레버리지 S&P 500 선물 ETN(H),10780.0,10.0,+0.09%,0.0,,,
1155.0,삼성 코스피 200 ETN,8610.0,35.0,-0.40%,0.0,,,
1156.0,KODEX 증권,6140.0,90.0,+1.49%,0.0,,,
1157.0,HANARO Fn K-뉴딜디지털플러스,8770.0,25.0,-0.28%,0.0,,,
1158.0,페이퍼코리아,903.0,12.0,+1.35%,500.0,4100.0,5018.0,258.0
1159.0,TIGER 차이나전기차레버리지(합성),6810.0,230.0,-3.27%,0.0,,,
1160.0,KODEX K-친환경선박액티브,11430.0,45.0,+0.40%,0.0,,,
1161.0,대신 인버스 2X 알루미늄 선물 ETN(H),42720.0,475.0,+1.12%,0.0,,,
1162.0,파워 200,33975.0,15.0,+0.04%,0.0,,,
1163.0,TIGER KRX인터넷K-뉴딜,3855.0,30.0,+0.78%,0.0,,,
1164.0,TIGER 글로벌BBIG액티브,11640.0,55.0,-0.47%,0.0,,,
1165.0,KODEX K-신재생에너지액티브,14080.0,90.0,+0.64%,0.0,,,
1166.0,TIGER 인버스,5120.0,10.0,-0.19%,0.0,,,
1167.0,TIGER 차이나바이오테크SOLACTIVE,6060.0,40.0,-0.66%,0.0,,,
1168.0,신한 레버리지 S&P500 선물 ETN,20780.0,100.0,-0.48%,0.0,,,
1169.0,KOSEF 통안채1년,103810.0,45.0,+0.04%,0.0,,,
1170.0,WISCOM,2695.0,10.0,-0.37%,500.0,1257.0,1285.0,7.0
1171.0,하나 Solactive 2X US Tech Top 10 ETN(H),41255.0,165.0,-0.40%,0.0,,,
1172.0,SK디스커버리우,30300.0,550.0,+1.85%,5000.0,,,
1173.0,카프로,1024.0,32.0,+3.23%,500.0,4272.0,3022.0,-1223.0
1174.0,유화증권우,2330.0,70.0,-2.92%,1000.0,,,
1175.0,TIGER 미국나스닥100레버리지(합성),12715.0,35.0,-0.27%,0.0,,,
1176.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,16150.0,325.0,-1.97%,0.0,,,
1177.0,TIGER 레버리지,16110.0,15.0,+0.09%,0.0,,,
1178.0,전방,23900.0,150.0,+0.63%,5000.0,1249.0,3048.0,-350.0
1179.0,비비안,1346.0,10.0,+0.75%,500.0,2131.0,2011.0,57.0
1180.0,세기상사,7170.0,300.0,+4.37%,500.0,337.0,516.0,-8.0
1181.0,TIGER 200 헬스케어,16420.0,335.0,+2.08%,0.0,,,
1182.0,TRUE 코스피 양매도 3% OTM ETN,7940.0,0.0,0.00%,0.0,,,
1183.0,호텔신라우,52800.0,900.0,+1.73%,5000.0,,,
1184.0,KODEX 코스피TR,12370.0,30.0,+0.24%,0.0,,,
1185.0,세우글로벌,1371.0,1.0,-0.07%,500.0,281.0,499.0,16.0
1186.0,동일제강,1924.0,24.0,+1.26%,500.0,1968.0,1797.0,25.0
1187.0,우진아이엔에스,5120.0,220.0,-4.12%,500.0,840.0,1116.0,-56.0
1188.0,동원수산,8330.0,220.0,+2.71%,5000.0,1770.0,1218.0,58.0
1189.0,태원물산,5080.0,100.0,-1.93%,500.0,110.0,349.0,-5.0
1190.0,대신 레버리지 코스닥 150 선물 ETN,38580.0,655.0,+1.73%,0.0,,,
1191.0,KODEX 유럽탄소배출권선물ICE(H),12890.0,35.0,-0.27%,0.0,,,
1192.0,KODEX 차이나H,15725.0,95.0,-0.60%,0.0,,,
1193.0,WOORI 단기국공채액티브,50545.0,5.0,+0.01%,0.0,,,
1194.0,삼성 레버리지 코스닥150 선물 ETN,38500.0,445.0,+1.17%,0.0,,,
1195.0,KODEX 미국달러선물인버스,8505.0,0.0,0.00%,0.0,,,
1196.0,KODEX 미국배당프리미엄액티브,10105.0,35.0,+0.35%,0.0,,,
1197.0,동양고속,13240.0,50.0,-0.38%,5000.0,1044.0,1655.0,-112.0
1198.0,부산주공,486.0,0.0,0.00%,500.0,2305.0,2326.0,-65.0
1199.0,TRUE 레버리지 코스닥 150 선물 ETN,38275.0,205.0,+0.54%,0.0,,,
1200.0,하나 레버리지 코스닥150 선물 ETN,38225.0,0.0,0.00%,0.0,,,
1201.0,DL이앤씨우,17990.0,10.0,-0.06%,5000.0,,,
1202.0,TRUE 인버스 2X 나스닥 100 ETN,1265.0,10.0,-0.78%,0.0,,,
1203.0,신한 레버리지 금 선물 ETN,18895.0,95.0,+0.51%,0.0,,,
1204.0,한창,405.0,17.0,+4.38%,500.0,893.0,1135.0,98.0
1205.0,TIGER 미국나스닥바이오,20035.0,5.0,+0.02%,0.0,,,
1206.0,SOL 200 Top10,8560.0,120.0,-1.38%,0.0,,,
1207.0,윌비스,560.0,8.0,+1.45%,1000.0,2549.0,2704.0,2.0
1208.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,12490.0,35.0,+0.28%,0.0,,,
1209.0,삼성 미국 대형 성장주 ETN(H),18670.0,0.0,0.00%,0.0,,,
1210.0,미래아이앤지,1335.0,8.0,+0.60%,500.0,128.0,975.0,31.0
1211.0,TIGER KEDI혁신기업ESG30,10175.0,20.0,+0.20%,0.0,,,
1212.0,QV S&P500 버퍼10% 9월 ETN,12375.0,0.0,0.00%,0.0,,,
1213.0,에넥스,616.0,1.0,+0.16%,500.0,2060.0,1281.0,-235.0
1214.0,삼성 미국 대형 가치주 ETN,18405.0,0.0,0.00%,0.0,,,
1215.0,ARIRANG ESG가치주액티브,8075.0,45.0,+0.56%,0.0,,,
1216.0,하나 레버리지 콩 선물 ETN(H),36435.0,870.0,-2.33%,0.0,,,
1217.0,주연테크,615.0,6.0,+0.99%,200.0,667.0,532.0,-63.0
1218.0,성문전자,1620.0,15.0,+0.93%,500.0,500.0,572.0,25.0
1219.0,KODEX 인도Nifty50레버리지(합성),12085.0,195.0,+1.64%,0.0,,,
1220.0,KODEX Fn시스템반도체,8840.0,135.0,-1.50%,0.0,,,
1221.0,이스타코,844.0,19.0,+2.30%,500.0,76.0,798.0,-32.0
1222.0,KBSTAR 중국본토CSI300,9250.0,140.0,-1.49%,0.0,,,
1223.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,14310.0,260.0,+1.85%,0.0,,,
1224.0,KODEX KRX기후변화솔루션,12590.0,50.0,-0.40%,0.0,,,
1225.0,삼성 레버리지 은 선물 ETN(H),11750.0,0.0,0.00%,0.0,,,
1226.0,경인전자,22350.0,200.0,-0.89%,5000.0,201.0,684.0,1.0
1227.0,ACE 엔비디아채권혼합블룸버그,14540.0,70.0,-0.48%,0.0,,,
1228.0,QV 코스피 200 ETN,34445.0,60.0,-0.17%,0.0,,,
1229.0,ACE 200TR,21520.0,60.0,+0.28%,0.0,,,
1230.0,ACE 중장기국공채액티브,97980.0,170.0,+0.17%,0.0,,,
1231.0,한국ANKOR유전,490.0,7.0,-1.41%,0.0,,,
1232.0,HANARO 200선물레버리지,18050.0,130.0,-0.72%,0.0,,,
1233.0,KODEX 미국채10년선물,11020.0,25.0,+0.23%,0.0,,,
1234.0,KB 천연가스 선물 ETN(H),6800.0,260.0,+3.98%,0.0,,,
1235.0,TIGER 퓨처모빌리티액티브,9945.0,40.0,-0.40%,0.0,,,
1236.0,KOSEF 미국달러선물,14605.0,45.0,-0.31%,0.0,,,
1237.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10260.0,125.0,-1.20%,0.0,,,
1238.0,SUN&L,2680.0,10.0,-0.37%,1000.0,5067.0,5244.0,-177.0
1239.0,모두투어리츠,4290.0,55.0,+1.30%,5000.0,53.0,1033.0,25.0
1240.0,신한 레버리지 다우존스지수 선물 ETN(H),33365.0,360.0,+1.09%,0.0,,,
1241.0,신한 구리 선물 ETN(H),16650.0,185.0,-1.10%,0.0,,,
1242.0,한성기업,5350.0,140.0,+2.69%,5000.0,2922.0,2349.0,71.0
1243.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),13260.0,225.0,+1.73%,0.0,,,
1244.0,DL우,19650.0,10.0,+0.05%,5000.0,,,
1245.0,ACE 미국30년국채선물레버리지(합성 H),7180.0,110.0,+1.56%,0.0,,,
1246.0,유안타증권우,2540.0,15.0,+0.59%,5000.0,,,
1247.0,대교우B,1684.0,1.0,+0.06%,500.0,,,
1248.0,KODEX IT,18100.0,245.0,-1.34%,0.0,,,
1249.0,TIGER 골드선물(H),13225.0,50.0,+0.38%,0.0,,,
1250.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,16165.0,340.0,-2.06%,0.0,,,
1251.0,대신343 K200,33950.0,65.0,+0.19%,0.0,,,
1252.0,삼성 레버리지 China A50 선물 ETN(H),32190.0,590.0,-1.80%,0.0,,,
1253.0,제이준코스메틱,7100.0,130.0,+1.87%,500.0,62.0,484.0,-107.0
1254.0,삼성 미국 대형 가치주 ETN(H),15845.0,0.0,0.00%,0.0,,,
1255.0,참엔지니어링,536.0,1.0,-0.19%,500.0,1706.0,7397.0,13.0
1256.0,TIGER S&P글로벌헬스케어(합성),20455.0,155.0,+0.76%,0.0,,,
1257.0,금호전기,855.0,11.0,+1.30%,500.0,460.0,618.0,-118.0
1258.0,미래에셋 원유선물혼합 ETN(H),31200.0,165.0,-0.53%,0.0,,,
1259.0,KODEX 미국달러선물레버리지,13080.0,30.0,-0.23%,0.0,,,
1260.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,30930.0,270.0,+0.88%,0.0,,,
1261.0,삼성 인버스 2X 나스닥 100 ETN(H),4405.0,5.0,-0.11%,0.0,,,
1262.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,30745.0,60.0,+0.20%,0.0,,,
1263.0,KODEX 200ESG,12260.0,65.0,-0.53%,0.0,,,
1264.0,삼성 China A50 선물 ETN(H),15255.0,145.0,-0.94%,0.0,,,
1265.0,신한 콩 선물 ETN(H),15250.0,190.0,-1.23%,0.0,,,
1266.0,WOORI 대한민국국고채액티브,50235.0,220.0,+0.44%,0.0,,,
1267.0,삼성 레버리지 금 선물 ETN(H),30385.0,205.0,+0.68%,0.0,,,
1268.0,메리츠 KAP 통안채 6개월 ETN,50515.0,0.0,0.00%,0.0,,,
1269.0,한국주강,2680.0,35.0,+1.32%,500.0,544.0,480.0,-5.0
1270.0,두산퓨얼셀2우B,10120.0,270.0,+2.74%,100.0,,,
1271.0,ARIRANG 미국장기우량회사채,84885.0,475.0,+0.56%,0.0,,,
1272.0,BYC우,140200.0,200.0,-0.14%,5000.0,,,
1273.0,KODEX 차이나심천ChiNext(합성),8720.0,50.0,-0.57%,0.0,,,
1274.0,TIGER 인도니프티50레버리지(합성),29500.0,280.0,+0.96%,0.0,,,
1275.0,신풍,856.0,3.0,+0.35%,500.0,188.0,1124.0,-42.0
1276.0,KBSTAR 게임테마,8670.0,60.0,+0.70%,0.0,,,
1277.0,하나 Solactive US Tech Top 10 ETN(H),14925.0,0.0,0.00%,0.0,,,
1278.0,KODEX 삼성전자채권혼합Wise,10660.0,20.0,-0.19%,0.0,,,
1279.0,TIGER 미국S&P500배당귀족,10605.0,45.0,+0.43%,0.0,,,
1280.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),29375.0,0.0,0.00%,0.0,,,
1281.0,메리츠 레버리지 미국채30년 ETN(H),5850.0,95.0,+1.65%,0.0,,,
1282.0,KODEX 미국S&P500에너지(합성),14030.0,50.0,-0.36%,0.0,,,
1283.0,KODEX 미국S&P500경기소비재,12125.0,55.0,+0.46%,0.0,,,
1284.0,ACE 일본Nikkei225(H),22320.0,265.0,-1.17%,0.0,,,
1285.0,신한 브렌트원유 선물 ETN(H),14500.0,165.0,-1.13%,0.0,,,
1286.0,롯데지주우,35950.0,200.0,+0.56%,200.0,,,
1287.0,대한항공우,26050.0,50.0,+0.19%,5000.0,,,
1288.0,한솔PNS,1409.0,13.0,+0.93%,500.0,3142.0,1349.0,27.0
1289.0,삼성 KRX 금현물 ETN,14420.0,50.0,+0.35%,0.0,,,
1290.0,미래에셋 인버스 2X 코스피200 선물 ETN,14365.0,35.0,-0.24%,0.0,,,
1291.0,신한 금 선물 ETN(H),14345.0,60.0,+0.42%,0.0,,,
1292.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,14315.0,250.0,+1.78%,0.0,,,
1293.0,TIGER 200IT레버리지,36910.0,1070.0,-2.82%,0.0,,,
1294.0,TIGER 삼성그룹펀더멘털,11470.0,25.0,+0.22%,0.0,,,
1295.0,신한 레버리지 미국달러 선물 ETN,14220.0,70.0,-0.49%,0.0,,,
1296.0,TIGER 리츠부동산인프라채권TR KIS,4670.0,130.0,-2.71%,0.0,,,
1297.0,KODEX 33-06 국고채액티브,9800.0,65.0,+0.67%,0.0,,,
1298.0,TIGER 코스닥150선물인버스,3760.0,45.0,-1.18%,0.0,,,
1299.0,SHD,22800.0,250.0,-1.08%,5000.0,1253.0,883.0,142.0
1300.0,ARIRANG 미국나스닥테크,26225.0,135.0,-0.51%,0.0,,,
1301.0,TIGER 원유선물Enhanced(H),4785.0,30.0,-0.62%,0.0,,,
1302.0,QV 블룸버그 -2X 천연가스 선물 ETN(H),54950.0,3465.0,-5.93%,0.0,,,
1303.0,KODEX 탄소효율그린뉴딜,8565.0,5.0,+0.06%,0.0,,,
1304.0,KODEX 건설,3595.0,35.0,+0.98%,0.0,,,
1305.0,KBSTAR 배터리 리사이클링iSelect,15000.0,40.0,+0.27%,0.0,,,
1306.0,진도,2190.0,15.0,+0.69%,500.0,634.0,1292.0,61.0
1307.0,SOL 코스닥150,13990.0,235.0,+1.71%,0.0,,,
1308.0,KODEX 차이나A50,18045.0,290.0,-1.58%,0.0,,,
1309.0,미래에셋 중국 심천 100 ETN,13515.0,300.0,-2.17%,0.0,,,
1310.0,KBSTAR 내수주플러스,7765.0,115.0,+1.50%,0.0,,,
1311.0,ACE 미국친환경그린테마INDXX,9940.0,170.0,-1.68%,0.0,,,
1312.0,TIMEFOLIO K바이오액티브,11180.0,270.0,+2.47%,0.0,,,
1313.0,ARIRANG 미국단기우량회사채,111455.0,65.0,-0.06%,0.0,,,
1314.0,삼성 레버리지 코스피200 선물 ETN,26655.0,140.0,+0.53%,0.0,,,
1315.0,ACE 2차전지&친환경차액티브,14025.0,135.0,+0.97%,0.0,,,
1316.0,KODEX 고배당,8845.0,95.0,+1.09%,0.0,,,
1317.0,신한 레버리지 코스피 200 선물 ETN,26465.0,170.0,-0.64%,0.0,,,
1318.0,KBSTAR 국고채3년,107135.0,205.0,+0.19%,0.0,,,
1319.0,SOL 글로벌탄소배출권선물IHS(합성),13145.0,60.0,+0.46%,0.0,,,
1320.0,TIGER 200TR,18755.0,30.0,+0.16%,0.0,,,
1321.0,TIGER 글로벌멀티에셋TIF액티브,9660.0,15.0,+0.16%,0.0,,,
1322.0,KOSEF 국고채3년,107660.0,290.0,+0.27%,0.0,,,
1323.0,KODEX 글로벌로봇(합성),16520.0,345.0,-2.05%,0.0,,,
1324.0,TIGER 코스피고배당,13345.0,140.0,+1.06%,0.0,,,
1325.0,TIGER 미국나스닥100TR채권혼합Fn,11130.0,10.0,+0.09%,0.0,,,
1326.0,KODEX 유럽명품TOP10 STOXX,8530.0,0.0,0.00%,0.0,,,
1327.0,KODEX KRX300,15925.0,25.0,+0.16%,0.0,,,
1328.0,SOL KIS단기통안채,104550.0,10.0,+0.01%,0.0,,,
1329.0,KBSTAR 글로벌4차산업IT(합성 H),21940.0,255.0,-1.15%,0.0,,,
1330.0,세방우,6770.0,0.0,0.00%,500.0,,,
1331.0,신한 은 선물 ETN(H),12485.0,10.0,+0.08%,0.0,,,
1332.0,KBSTAR 200선물인버스2X,2585.0,5.0,-0.19%,0.0,,,
1333.0,메리츠 미국채10년 ETN(H),8195.0,50.0,+0.61%,0.0,,,
1334.0,KODEX S&P글로벌인프라(합성),13670.0,125.0,+0.92%,0.0,,,
1335.0,ACE ESG액티브,7665.0,40.0,-0.52%,0.0,,,
1336.0,녹십자홀딩스2우,28900.0,0.0,0.00%,500.0,,,
1337.0,KODEX 미디어&엔터테인먼트,12170.0,20.0,+0.16%,0.0,,,
1338.0,ACE 국고채3년,101185.0,245.0,+0.24%,0.0,,,
1339.0,TIGER KRX기후변화솔루션,12775.0,65.0,+0.51%,0.0,,,
1340.0,TRUE 인버스 2X 구리 선물 ETN,24125.0,460.0,+1.94%,0.0,,,
1341.0,미래에셋 -2X 미국채울트라30년 선물 ETN,12060.0,95.0,-0.78%,0.0,,,
1342.0,TIGER 차이나클린에너지SOLACTIVE,6200.0,120.0,-1.90%,0.0,,,
1343.0,SOL 미국S&P500ESG,11755.0,20.0,-0.17%,0.0,,,
1344.0,KODEX K-미래차액티브,9555.0,135.0,-1.39%,0.0,,,
1345.0,TIGER 구리실물,9915.0,90.0,-0.90%,0.0,,,
1346.0,대신 레버리지 KRX 금현물 ETN,23240.0,75.0,+0.32%,0.0,,,
1347.0,TRUE 레버리지 금 선물 ETN,23215.0,0.0,0.00%,0.0,,,
1348.0,QV 블룸버그 2X 천연가스 선물 ETN(H),1160.0,90.0,+8.41%,0.0,,,
1349.0,TIGER KRX2차전지K-뉴딜레버리지,9280.0,20.0,+0.22%,0.0,,,
1350.0,KODEX TRF5050,12835.0,10.0,+0.08%,0.0,,,
1351.0,메리츠 레버리지 인플레이션 국채 ETN,11550.0,30.0,+0.26%,0.0
1352.0,KBSTAR 중장기국공채액티브,100670.0,305.0,+0.30%,0.0
1353.0,대신 인버스 2X 코스닥 150 선물 ETN,7640.0,190.0,-2.43%,0.0
1354.0,KB 인버스 2X KOSDAQ 150 선물 ETN,7610.0,190.0,-2.44%,0.0
1355.0,KODEX TRF7030,14265.0,50.0,-0.35%,0.0
1356.0,ACE 코스닥150,14225.0,175.0,+1.25%,0.0
1357.0,미래에셋 인버스 코스피200 선물 ETN,11345.0,10.0,+0.09%,0.0
1358.0,TIGER Fn신재생에너지,9445.0,115.0,+1.23%,0.0
1359.0,신한 인버스 코스피 200 선물 ETN,11305.0,15.0,-0.13%,0.0
1360.0,대덕전자1우,10690.0,130.0,-1.20%,500.0
1361.0,TIGER 코스닥150바이오테크,7650.0,125.0,+1.66%,0.0
1362.0,대신 S&P 2X 천연가스 선물 ETN B,22255.0,1730.0,+8.43%,0.0
1363.0,메리츠 인플레이션 국채 ETN,11055.0,25.0,+0.23%,0.0
1364.0,SOL 미국TOP5채권혼합40 Solactive,11420.0,5.0,-0.04%,0.0
1365.0,KODEX 미국러셀2000(H),11700.0,50.0,-0.43%,0.0
1366.0,KODEX 배당성장채권혼합,11965.0,40.0,+0.34%,0.0
1367.0,메리츠 인버스 천연가스 선물 ETN(H),21445.0,880.0,-3.94%,0.0
1368.0,미래에셋 인버스 천연가스 선물 ETN(H),21415.0,870.0,-3.90%,0.0
1369.0,KODEX 차이나과창판STAR50(합성),6670.0,130.0,-1.91%,0.0
1370.0,미래에셋 레버리지 옥수수 선물 ETN,21330.0,50.0,+0.23%,0.0
1371.0,신한 다우존스지수 선물 ETN(H),21285.0,0.0,0.00%,0.0
1372.0,메리츠 인버스 2X 구리 선물 ETN(H),21285.0,315.0,+1.50%,0.0
1373.0,KBSTAR 국채선물5년추종인버스,55910.0,95.0,-0.17%,0.0
1374.0,TRUE 인버스 2X 금 선물 ETN,21105.0,295.0,-1.38%,0.0
1375.0,삼성 레버리지 S&P500 선물 ETN,21030.0,65.0,-0.31%,0.0
1376.0,KODEX TDF2050액티브,11330.0,20.0,-0.18%,0.0
1377.0,하나 인버스 2X 구리 선물 ETN(H),20960.0,320.0,+1.55%,0.0
1378.0,LX하우시스우,20250.0,50.0,+0.25%,5000.0
1379.0,KBSTAR 국고채3년선물인버스,107865.0,85.0,-0.08%,0.0
1380.0,KODEX 코스피대형주,12235.0,10.0,+0.08%,0.0
1381.0,TIGER 미국배당+3%프리미엄다우존스,10385.0,30.0,+0.29%,0.0
1382.0,QV 인버스 레버리지 구리 선물 ETN(H),20770.0,0.0,0.00%,0.0
1383.0,삼성 인버스 2X S&P500 선물 ETN,20535.0,125.0,+0.61%,0.0
1384.0,미래에셋 코스닥150 선물 ETN,10225.0,130.0,-1.26%,0.0
1385.0,QV 미국 IT TOP5 ETN(H),29020.0,85.0,-0.29%,0.0
1386.0,신한 옥수수 선물 ETN(H),10125.0,0.0,0.00%,0.0
1387.0,메리츠 인버스 국채3년 ETN,10115.0,5.0,-0.05%,0.0
1388.0,메리츠 KIS 통안채 1년 ETN,50470.0,0.0,0.00%,0.0
1389.0,TIGER MKF배당귀족,11835.0,20.0,+0.17%,0.0
1390.0,한화투자증권우,4190.0,20.0,+0.48%,5000.0
1391.0,FOCUS AI코리아액티브,11785.0,60.0,-0.51%,0.0
1392.0,TIGER 차이나항셍테크레버리지(합성 H),7285.0,165.0,-2.21%,0.0
1393.0,HANARO Fn전기&수소차,9105.0,25.0,-0.27%,0.0
1394.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2000.0,20.0,-0.99%,0.0
1395.0,메리츠 레버리지 대표 농산물 선물 ETN(H),19965.0,345.0,-1.70%,0.0
1396.0,KBSTAR 미국S&P원유생산기업(합성 H),6875.0,85.0,-1.22%,0.0
1397.0,키움 인버스 미국달러선물 ETN,9965.0,0.0,0.00%,0.0
1398.0,메리츠 레버리지 금 선물 ETN(H),19910.0,135.0,+0.68%,0.0
1399.0,QV 레버리지 금 선물 ETN(H),19895.0,0.0,0.00%,0.0
1400.0,HANARO 코스닥150,14200.0,230.0,+1.65%,0.0
1401.0,태양금속우,6000.0,350.0,+6.19%,500.0,,,
1402.0,KBSTAR 200선물레버리지,15155.0,45.0,+0.30%,0.0,,,
1403.0,QV iSelect 글로벌 EMP ETN(H),9840.0,0.0,0.00%,0.0,,,
1404.0,TIGER 미국달러선물인버스2X,6515.0,15.0,+0.23%,0.0,,,
1405.0,신한 코스닥 150 ETN,9765.0,100.0,-1.01%,0.0,,,
1406.0,KODEX 게임산업,6300.0,25.0,-0.40%,0.0,,,
1407.0,KODEX 코스피100,26040.0,45.0,-0.17%,0.0,,,
1408.0,SOL 국고채3년,102920.0,285.0,+0.28%,0.0,,,
1409.0,신한 K200 USD 선물 바이셀 ETN,9720.0,45.0,+0.47%,0.0,,,
1410.0,KB 레버리지 KOSDAQ 150 선물 ETN,38880.0,870.0,+2.29%,0.0,,,
1411.0,메리츠 레버리지 국채30년 ETN,4855.0,120.0,+2.53%,0.0,,,
1412.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1413.0,KBSTAR 미국S&P500(H),11295.0,5.0,+0.04%,0.0,,,
1414.0,코리아써우,6460.0,40.0,-0.62%,500.0,,,
1415.0,KODEX 3대농산물선물(H),11120.0,50.0,-0.45%,0.0,,,
1416.0,넥센타이어1우B,2920.0,0.0,0.00%,500.0,,,
1417.0,TIGER 200 건설,3200.0,30.0,+0.95%,0.0,,,
1418.0,메리츠 국채10년 ETN,9445.0,55.0,+0.59%,0.0,,,
1419.0,코아스,609.0,5.0,-0.81%,500.0,979.0,762.0,-7.0
1420.0,미래에셋 인버스 2X 은 선물 ETN,18800.0,0.0,0.00%,0.0,,,
1421.0,하나 레버리지 옥수수 선물 ETN(H),18770.0,90.0,+0.48%,0.0,,,
